acousticness,danceability,instrumentalness,liveness,mode,popularity,speechiness,tempo,valence,music_genre
1.51e-05,0.689,0.509,0.064,0,74,0.026,120.423,0.578,Hip-Hop
0.325,0.433,0,0.356,1,64,0.416,159.956,0.58,Hip-Hop
0.466,0.477,0,0.0688,0,73,0.0835,159.972,0.486,Hip-Hop
0.34,0.713,0,0.304,1,53,0.282,83.028,0.51,Hip-Hop
0.0933,0.747,0,0.19,0,50,0.0395,104.982,0.169,Hip-Hop
0.052,0.785,0,0.087,0,48,0.0724,148.038,0.291,Hip-Hop
0.51,0.543,7.23e-06,0.28,0,64,0.338,89.386,0.569,Hip-Hop
0.513,0.679,0,0.324,1,47,0.494,76.416,0.832,Hip-Hop
0.793,0.589,0,0.932,1,48,0.932,89.046,0.721,Hip-Hop
0.187,0.766,1.24e-05,0.107,1,61,0.281,86.928,0.646,Hip-Hop
0.00297,0.802,0.00156,0.175,1,58,0.0567,94.995,0.676,Hip-Hop
0.138,0.568,1.67e-06,0.11,0,69,0.414,170.115,0.293,Hip-Hop
0.264,0.879,0,0.119,1,60,0.416,92.17,0.759,Hip-Hop
0.0028899999999999,0.644,0,0.0453,1,54,0.349,169.884,0.262,Hip-Hop
0.0572,0.804,0,0.418,1,54,0.175,115.037,0.384,Hip-Hop
0.00498,0.731,0,0.0751,0,51,0.3,137.385,0.646,Hip-Hop
0.0247,0.579,6.98e-05,0.198,1,36,0.0794,139.957,0.0971,Hip-Hop
0.181,0.635,0,0.357,0,62,0.231,128.09,0.177,Hip-Hop
0.00742,0.955,4.6e-05,0.104,0,53,0.484,129.921,0.304,Hip-Hop
0.136,0.92,1.89e-05,0.077,1,51,0.0679,113.976,0.27,Hip-Hop
0.168,0.793,0,0.241,1,75,0.0547,146.885,0.649,Hip-Hop
0.0896,0.806,2.42e-05,0.0773,0,49,0.226,135.89,0.819,Hip-Hop
0.0436,0.794,0.000614,0.229,1,63,0.103,119.98,0.205,Hip-Hop
0.00265,0.779,8.27e-05,0.339,1,48,0.15,160.919,0.171,Hip-Hop
0.155,0.369,0,0.223,1,51,0.243,177.555,0.477,Hip-Hop
0.282,0.847,0.000266,0.113,0,66,0.3,88.017,0.529,Hip-Hop
0.03,0.585,8.41e-06,0.196,1,76,0.145,130.024,0.45,Hip-Hop
0.219,0.851,0,0.127,0,47,0.0657,130.005,0.186,Hip-Hop
0.000298,0.8,0,0.0697,0,66,0.0506,128.29,0.357,Hip-Hop
0.369,0.689,1.03e-06,0.0649,0,81,0.0815,80.025,0.283,Hip-Hop
0.0234,0.566,0,0.047,1,48,0.152,154.989,0.569,Hip-Hop
0.0926,0.787,0,0.204,1,54,0.0811,122.926,0.185,Hip-Hop
0.334,0.925,0,0.332,0,60,0.419,105.056,0.359,Hip-Hop
0.0995,0.804,0,0.112,0,56,0.224,74.993,0.281,Hip-Hop
0.256,0.809,6.7e-06,0.173,1,52,0.0596,94.006,0.756,Hip-Hop
0.0835,0.494,0,0.547,1,59,0.276,83.189,0.627,Hip-Hop
0.0438,0.8,0,0.104,1,47,0.167,135.988,0.753,Hip-Hop
0.0781,0.803,0,0.117,0,59,0.269,103.985,0.444,Hip-Hop
0.0563,0.832,0,0.086,0,74,0.231,135.107,0.373,Hip-Hop
0.0477,0.79,7.57e-06,0.128,1,68,0.353,202.2,0.336,Hip-Hop
0.0264,0.888,0,0.145,1,53,0.278,145.033,0.626,Hip-Hop
0.121,0.648,9.04e-05,0.0565,0,50,0.088,149.973,0.317,Hip-Hop
0.367,0.833,0,0.388,0,53,0.32,122.338,0.553,Hip-Hop
0.346,0.545,0,0.552,0,51,0.436,170.035,0.74,Hip-Hop
0.158,0.797,0,0.0702,0,51,0.331,150.011,0.278,Hip-Hop
0.00406,0.627,0,0.854,1,50,0.289,144.22,0.673,Hip-Hop
0.0862,0.845,0,0.424,0,54,0.219,94.058,0.526,Hip-Hop
0.0859,0.845,0.00232,0.494,1,52,0.209,91.851,0.647,Hip-Hop
0.00308,0.723,0,0.352,1,53,0.222,144.09,0.645,Hip-Hop
0.558,0.813,0.831,0.104,0,52,0.141,163.982,0.71,Hip-Hop
0.322,0.702,0,0.105,1,64,0.276,157.834,0.802,Hip-Hop
0.155,0.556,0.0927,0.269,0,47,0.497,74.062,0.221,Hip-Hop
0.0669,0.821,0,0.486,1,52,0.229,97.013,0.635,Hip-Hop
0.0478,0.727,0,0.558,0,48,0.106,128.035,0.299,Hip-Hop
0.0096099999999999,0.742,0.105,0.0864,0,53,0.31,85.835,0.848,Hip-Hop
5.2e-05,0.487,0,0.198,0,62,0.27,156.209,0.397,Hip-Hop
0.128,0.761,0,0.0839,1,74,0.182,173.897,0.447,Hip-Hop
0.0271,0.859,0,0.152,0,52,0.282,90,0.719,Hip-Hop
0.00761,0.861,0.000408,0.0902,0,65,0.111,125.022,0.0487,Hip-Hop
0.0284,0.571,0,0.24,1,48,0.253,151.025,0.234,Hip-Hop
0.016,0.829,0,0.135,1,51,0.257,149.993,0.495,Hip-Hop
0.139,0.77,0,0.0558,1,51,0.23,81.969,0.49,Hip-Hop
0.015,0.717,0,0.139,1,63,0.045,140.01,0.301,Hip-Hop
0.494,0.464,0,0.206,0,59,0.349,141.271,0.677,Hip-Hop
0.0546,0.699,0,0.343,0,58,0.302,82.051,0.751,Hip-Hop
0.407,0.408,0.000277,0.142,0,52,0.549,83.8,0.556,Hip-Hop
0.0727,0.567,0,0.663,0,50,0.291,114.653,0.319,Hip-Hop
0.085,0.925,0,0.0983,0,55,0.155,133.007,0.479,Hip-Hop
0.564,0.801,0,0.116,0,72,0.091,133.982,0.534,Hip-Hop
0.0042899999999999,0.628,0.0022,0.0955,1,47,0.262,81.883,0.364,Hip-Hop
0.459,0.703,0,0.158,0,49,0.18,123.058,0.404,Hip-Hop
0.46,0.47,0,0.648,0,63,0.399,169.572,0.348,Hip-Hop
0.158,0.654,1.28e-05,0.338,1,68,0.293,81.947,0.364,Hip-Hop
0.0532,0.7,0,0.068,0,51,0.156,157.137,0.67,Hip-Hop
0.266,0.705,0,0.31,0,62,0.184,139.91,0.118,Hip-Hop
0.111,0.627,0,0.259,0,51,0.312,178.08,0.567,Hip-Hop
0.0454,0.667,5.98e-06,0.217,0,50,0.362,155.975,0.196,Hip-Hop
0.0662,0.82,5.07e-05,0.102,1,76,0.116,117.974,0.395,Hip-Hop
0.0369,0.77,1.37e-06,0.174,0,50,0.309,139.015,0.148,Hip-Hop
0.000174,0.723,0,0.135,0,59,0.234,180.013,0.456,Hip-Hop
0.384,0.736,4.31e-06,0.113,0,75,0.163,149.977,0.421,Hip-Hop
0.0334,0.762,0,0.135,1,52,0.0878,86.027,0.504,Hip-Hop
0.018,0.586,0,0.729,1,54,0.365,78.195,0.361,Hip-Hop
0.244,0.787,0,0.213,0,57,0.192,85.003,0.4,Hip-Hop
0.35,0.856,0,0.0626,1,64,0.449,84.999,0.28,Hip-Hop
0.191,0.765,0,0.0586,0,53,0.478,197.89,0.747,Hip-Hop
0.101,0.684,2.65e-06,0.0916,0,49,0.145,171.942,0.512,Hip-Hop
0.0121,0.601,0,0.229,1,50,0.464,83.233,0.371,Hip-Hop
0.0586,0.845,0,0.0694,0,68,0.138,138.007,0.702,Hip-Hop
0.409,0.697,3.8e-06,0.0819,0,57,0.0425,123.279,0.439,Hip-Hop
0.11,0.917,0,0.152,0,61,0.128,102.65,0.752,Hip-Hop
0.385,0.682,0,0.152,0,57,0.246,90.147,0.507,Hip-Hop
0.155,0.389,7.3e-06,0.203,1,52,0.069,175.978,0.393,Hip-Hop
0.218,0.581,0,0.0769,0,53,0.367,147.17,0.151,Hip-Hop
0.177,0.514,0,0.351,0,70,0.408,110.568,0.287,Hip-Hop
0.175,0.782,1.53e-06,0.0836,0,51,0.372,74.938,0.709,Hip-Hop
0.0602,0.756,0,0.195,1,50,0.241,95.984,0.444,Hip-Hop
0.00381,0.8,0,0.359,1,89,0.0485,143.01,0.367,Hip-Hop
0.154,0.807,5.48e-05,0.302,0,71,0.437,107.092,0.672,Hip-Hop
0.0308,0.722,2.07e-05,0.1,0,51,0.0388,104.994,0.654,Hip-Hop
0.0296,0.858,0,0.102,1,46,0.22,139.606,0.276,Hip-Hop
0.765,0.572,0,0.356,0,74,0.0313,80.069,0.446,Hip-Hop
0.0235,0.464,0,0.063,0,70,0.336,158.777,0.69,Hip-Hop
0.0346,0.768,0,0.173,0,54,0.0762,137.984,0.342,Hip-Hop
0.0456,0.827,0,0.109,0,52,0.318,149.867,0.545,Hip-Hop
0.843,0.518,1.67e-05,0.11,0,52,0.451,82.827,0.496,Hip-Hop
0.152,0.554,0,0.126,0,58,0.285,143.078,0.553,Hip-Hop
0.0678,0.701,0,0.387,0,50,0.509,153.933,0.599,Hip-Hop
0.101,0.663,8.8e-05,0.109,0,57,0.192,119.988,0.129,Hip-Hop
0.0112,0.851,0,0.301,0,59,0.261,132.98,0.424,Hip-Hop
0.45,0.311,0.0138,0.688,0,55,0.246,113.484,0.443,Hip-Hop
0.0352,0.743,0,0.0732,0,67,0.262,192.117,0.719,Hip-Hop
0.0158,0.688,0,0.369,0,57,0.101,134.004,0.594,Hip-Hop
0.0388,0.79,0,0.125,1,54,0.226,136.938,0.515,Hip-Hop
0.167,0.527,0,0.0861,1,59,0.27,140.017,0.584,Hip-Hop
0.186,0.514,0,0.284,0,55,0.212,111.913,0.439,Hip-Hop
0.187,0.699,0,0.0999,1,56,0.272,80.46,0.116,Hip-Hop
0.0327,0.782,0.00132,0.168,1,38,0.0824,114.975,0.372,Hip-Hop
0.0546,0.775,0,0.313,1,49,0.25,122.012,0.421,Hip-Hop
0.0238,0.762,0,0.0878,0,48,0.406,146.011,0.502,Hip-Hop
0.78,0.646,0,0.0882,1,62,0.129,112.37,0.072,Hip-Hop
0.0106,0.66,7.01e-06,0.0736,0,63,0.0409,97.988,0.233,Hip-Hop
0.0335,0.696,2.78e-06,0.0741,1,53,0.05,77.506,0.901,Hip-Hop
0.0358,0.704,0,0.151,0,71,0.195,111.921,0.392,Hip-Hop
0.26,0.843,0,0.305,1,66,0.134,93.013,0.635,Hip-Hop
0.212,0.98,0.00165,0.11,0,49,0.351,123.049,0.457,Hip-Hop
0.432,0.697,0.0206,0.0882,0,57,0.0792,179.988,0.683,Hip-Hop
0.0149,0.906,0.0821,0.0582,1,55,0.0679,122.037,0.676,Hip-Hop
0.431,0.472,0,0.115,1,53,0.244,93.161,0.769,Hip-Hop
0.433,0.621,0,0.103,1,55,0.718,178.325,0.323,Hip-Hop
0.397,0.609,0,0.664,0,57,0.322,91.778,0.685,Hip-Hop
0.098,0.648,0,0.158,0,51,0.352,89.713,0.608,Hip-Hop
0.494,0.744,0,0.0747,0,62,0.368,79.202,0.64,Hip-Hop
0.617,0.753,0,0.392,1,52,0.697,56.385,0.807,Hip-Hop
0.000455,0.876,0,0.121,0,62,0.308,135.973,0.27,Hip-Hop
0.0154,0.626,0,0.741,0,51,0.922,78.683,0.766,Hip-Hop
0.0252,0.681,0,0.541,1,63,0.258,156.149,0.659,Hip-Hop
0.159,0.681,0,0.0464,1,55,0.0332,101.113,0.475,Hip-Hop
0.385,0.792,0.000863,0.165,0,63,0.108,120,0.251,Hip-Hop
0.0289999999999999,0.84,1.71e-06,0.106,0,65,0.206,141.032,0.332,Hip-Hop
0.0897,0.899,0,0.0927,0,55,0.123,104.028,0.202,Hip-Hop
0.0070799999999999,0.824,0,0.126,1,54,0.313,148.096,0.648,Hip-Hop
0.0369,0.835,4.44e-05,0.397,1,50,0.122,112.133,0.0818,Hip-Hop
0.0175,0.669,0.00294,0.146,1,87,0.0286,120.013,0.273,Hip-Hop
0.00401,0.799,0,0.104,1,55,0.245,77.48,0.68,Hip-Hop
0.202,0.883,0,0.138,0,61,0.348,75.02,0.425,Hip-Hop
0.182,0.637,0,0.267,1,60,0.381,76.031,0.374,Hip-Hop
0.137,0.756,1.75e-06,0.158,1,60,0.0539,143.994,0.315,Hip-Hop
0.0345,0.596,0,0.197,0,59,0.353,104.984,0.277,Hip-Hop
0.0762,0.698,3.51e-06,0.102,0,55,0.0612,186.109,0.663,Hip-Hop
0.166,0.567,0,0.12,0,61,0.385,65.041,0.509,Hip-Hop
0.0565,0.385,7.24e-06,0.0632,1,61,0.0805,148.385,0.398,Hip-Hop
0.315,0.777,0,0.0979,0,49,0.0501,100.034,0.14,Hip-Hop
0.359,0.571,3.12e-06,0.798,0,54,0.337,87.538,0.879,Hip-Hop
0.287,0.803,0,0.369,0,80,0.143,93.005,0.67,Hip-Hop
0.0136,0.712,0,0.092,1,55,0.23,78.006,0.44,Hip-Hop
0.0084,0.664,0.000312,0.0863,0,59,0.05,118.058,0.293,Hip-Hop
0.829,0.784,0.000805,0.111,1,53,0.326,76.501,0.588,Hip-Hop
0.0456,0.48,0,0.313,0,73,0.305,90.034,0.297,Hip-Hop
0.137,0.713,0,0.11,0,54,0.0762,140.035,0.277,Hip-Hop
0.0807,0.802,0,0.0917,0,79,0.078,99.983,0.45,Hip-Hop
0.104,0.744,2.43e-05,0.124,1,65,0.602,160.033,0.228,Hip-Hop
0.0152,0.877,0,0.0933,0,72,0.26,99.977,0.376,Hip-Hop
0.365,0.771,1.83e-06,0.0944,1,54,0.184,119.944,0.108,Hip-Hop
0.147,0.9,0.185,0.179,1,66,0.235,135.003,0.136,Hip-Hop
0.0132,0.624,0,0.113,0,52,0.31,164.07,0.255,Hip-Hop
0.445,0.703,0,0.322,0,58,0.514,80.118,0.18,Hip-Hop
0.0771,0.708,0,0.132,0,59,0.0415,90.996,0.154,Hip-Hop
0.00793,0.851,2.87e-06,0.0589,1,62,0.256,139.978,0.503,Hip-Hop
0.26,0.777,0.264,0.185,0,52,0.0447,139.961,0.452,Hip-Hop
0.73,0.425,3.59e-06,0.107,1,66,0.176,184.061,0.124,Hip-Hop
0.0353,0.748,0,0.315,1,70,0.0477,131.972,0.433,Hip-Hop
0.194,0.827,0.000547,0.0812,0,52,0.172,98.025,0.517,Hip-Hop
0.0996,0.638,0,0.112,1,56,0.0911,143.921,0.16,Hip-Hop
0.112,0.765,0,0.122,0,55,0.089,106.021,0.223,Hip-Hop
0.196,0.654,0,0.0999,1,56,0.248,95.142,0.378,Hip-Hop
0.0415,0.781,0,0.152,1,84,0.23,158.043,0.544,Hip-Hop
0.00705,0.851,0.000372,0.0746,0,66,0.175,125.984,0.789,Hip-Hop
0.282,0.697,0.574,0.111,1,52,0.282,90.008,0.483,Hip-Hop
0.268,0.478,0,0.263,0,60,0.373,95.237,0.566,Hip-Hop
0.0935,0.814,0,0.0892,1,65,0.0809,87.581,0.784,Hip-Hop
0.0559999999999999,0.819,3.1e-06,0.26,1,58,0.0995,97.996,0.639,Hip-Hop
0.569,0.52,0,0.161,0,51,0.284,101.584,0.0717,Hip-Hop
0.0543,0.856,5.36e-05,0.0842,0,61,0.441,139.946,0.28,Hip-Hop
0.0243,0.484,0,0.146,0,51,0.327,83.143,0.742,Hip-Hop
0.164,0.652,0,0.36,0,57,0.31,91.888,0.788,Hip-Hop
0.00122,0.87,0.000274,0.114,0,52,0.0694,138.013,0.634,Hip-Hop
0.229,0.883,0.0011,0.11,1,67,0.108,119.999,0.258,Hip-Hop
0.0471,0.821,0,0.109,0,53,0.121,75.498,0.393,Hip-Hop
0.12,0.799,0,0.0688,0,52,0.138,77.013,0.811,Hip-Hop
0.23,0.675,0,0.132,1,62,0.151,141.87,0.553,Hip-Hop
0.135,0.586,0,0.754,0,56,0.323,80.105,0.549,Hip-Hop
0.377,0.794,0,0.0729,1,61,0.16,139.082,0.364,Hip-Hop
0.245,0.806,0.000286,0.119,0,45,0.0722,132.075,0.488,Hip-Hop
0.013,0.803,0,0.286,0,60,0.482,77.98,0.673,Hip-Hop
0.00375,0.915,0.00241,0.253,0,68,0.04,124.053,0.0387,Hip-Hop
0.238,0.79,2.14e-06,0.305,0,71,0.2,85.006,0.584,Hip-Hop
0.139,0.521,1.11e-05,0.114,0,63,0.534,164.289,0.264,Hip-Hop
0.00687,0.772,2.33e-06,0.121,0,51,0.197,156.111,0.345,Hip-Hop
0.364,0.418,0,0.106,0,47,0.295,141.693,0.736,Hip-Hop
0.0336,0.721,0,0.168,1,54,0.0353,130.011,0.234,Hip-Hop
0.18,0.676,0,0.784,0,66,0.313,81.745,0.648,Hip-Hop
0.112,0.663,1.75e-05,0.121,1,50,0.247,140.075,0.255,Hip-Hop
0.368,0.82,0.0001149999999999,0.2,0,68,0.134,99.958,0.266,Hip-Hop
0.0036,0.685,0,0.0959,0,54,0.292,94.188,0.682,Hip-Hop
0.00282,0.802,0,0.0927,1,62,0.196,152.571,0.633,Hip-Hop
0.126,0.481,0,0.4,0,62,0.0833,79.842,0.633,Hip-Hop
0.424,0.841,0,0.108,0,52,0.33,160.027,0.845,Hip-Hop
0.747,0.478,4.73e-06,0.264,0,63,0.213,74.515,0.17,Hip-Hop
0.00159,0.533,0.00349,0.0996,1,50,0.305,108.029,0.476,Hip-Hop
0.0527,0.808,0.0148,0.587,0,52,0.114,160.03,0.601,Hip-Hop
0.379,0.773,0,0.129,0,70,0.126,84.124,0.31,Hip-Hop
0.00308,0.812,8.38e-06,0.173,0,64,0.254,97.338,0.555,Hip-Hop
0.0244,0.502,0.00148,0.335,0,57,0.379,120.826,0.204,Hip-Hop
0.701,0.539,3.18e-06,0.14,1,63,0.166,136.422,0.549,Hip-Hop
0.00271,0.811,0,0.191,1,67,0.257,77.555,0.386,Hip-Hop
0.0847,0.819,0,0.216,1,60,0.277,85.504,0.69,Hip-Hop
0.0466,0.775,0,0.305,1,49,0.0845,128.016,0.344,Hip-Hop
0.0189,0.336,1.08e-06,0.135,1,59,0.375,190.981,0.253,Hip-Hop
0.281,0.562,0.163,0.409,1,52,0.117,194.27,0.349,Hip-Hop
0.00569,0.836,0.000819,0.0649,1,54,0.234,100.842,0.599,Hip-Hop
0.00331,0.915,0,0.0752,1,64,0.323,140.036,0.619,Hip-Hop
0.39,0.865,7.96e-05,0.106,0,47,0.272,95.377,0.791,Hip-Hop
0.0207,0.757,3.04e-05,0.11,0,66,0.0769,113.026,0.649,Hip-Hop
0.0495,0.496,1.78e-06,0.098,1,62,0.0303,155.057,0.223,Hip-Hop
0.189,0.775,0,0.129,0,65,0.134,131.105,0.821,Hip-Hop
0.172,0.728,1.56e-05,0.326,1,51,0.0574,95.01,0.641,Hip-Hop
0.305,0.623,0,0.101,1,66,0.345,82.078,0.296,Hip-Hop
0.52,0.733,4.08e-05,0.32,0,51,0.259,166.017,0.792,Hip-Hop
0.195,0.525,0,0.141,1,63,0.0683,151.875,0.437,Hip-Hop
0.464,0.723,0,0.112,1,70,0.0569,114.94,0.332,Hip-Hop
0.00282,0.681,0,0.0869,1,54,0.0504,81.969,0.177,Hip-Hop
0.105,0.602,0,0.155,0,58,0.299,89.716,0.319,Hip-Hop
0.106,0.533,0,0.127,0,56,0.365,156.9,0.587,Hip-Hop
0.189,0.74,0,0.4,0,67,0.33,139.944,0.892,Hip-Hop
0.325,0.867,0,0.114,0,60,0.351,94.025,0.782,Hip-Hop
0.169,0.737,0.000729,0.122,0,47,0.104,180.026,0.373,Hip-Hop
0.71,0.708,0,0.066,0,62,0.0624,80.018,0.71,Hip-Hop
0.353,0.672,0.00062,0.596,0,49,0.0764,159.986,0.67,Hip-Hop
0.0112,0.83,0,0.0938,0,55,0.116,140.004,0.104,Hip-Hop
0.408,0.58,0,0.188,0,56,0.547,170.829,0.528,Hip-Hop
0.0649,0.831,0,0.0744,1,59,0.153,95.995,0.712,Hip-Hop
0.244,0.696,0,0.437,1,74,0.281,89.973,0.728,Hip-Hop
0.5,0.819,0.000339,0.113,0,54,0.0339,119.005,0.787,Hip-Hop
0.0242,0.846,1.78e-06,0.106,0,52,0.107,87,0.599,Hip-Hop
0.274,0.671,6.51e-05,0.37,1,78,0.16,150.014,0.561,Hip-Hop
0.0106,0.86,5.52e-06,0.104,0,52,0.184,160.085,0.177,Hip-Hop
0.0101,0.733,0,0.111,1,54,0.0885,138.055,0.229,Hip-Hop
0.716,0.505,0,0.0853,0,73,0.324,95.063,0.558,Hip-Hop
0.263,0.841,0,0.108,1,44,0.308,133.024,0.702,Hip-Hop
0.0383,0.907,0,0.083,1,53,0.151,105.003,0.457,Hip-Hop
0.0434,0.647,3.17e-06,0.0909,0,51,0.379,160.013,0.332,Hip-Hop
0.0369,0.814,0,0.11,1,71,0.36,80.031,0.376,Hip-Hop
0.0347,0.654,0,0.17,0,63,0.052,107.535,0.11,Hip-Hop
0.15,0.53,0,0.0699,0,55,0.424,159.677,0.561,Hip-Hop
0.349,0.488,0.0016699999999999,0.103,1,19,0.291,108.732,0.523,Hip-Hop
0.214,0.523,0,0.612,1,57,0.185,117.264,0.313,Hip-Hop
0.0273,0.795,0.000129,0.0938,1,60,0.0605,117.009,0.419,Hip-Hop
0.674,0.65,0,0.11,0,73,0.312,129.285,0.4,Hip-Hop
0.157,0.832,0,0.237,1,50,0.305,81.484,0.386,Hip-Hop
0.442,0.739,0.211,0.158,0,66,0.0852,157.09,0.127,Hip-Hop
0.28,0.844,1.21e-06,0.284,1,50,0.331,90.982,0.702,Hip-Hop
0.000986,0.513,0,0.303,1,50,0.0991,131.996,0.715,Hip-Hop
0.0417,0.692,0,0.21,0,58,0.29,75.992,0.792,Hip-Hop
0.0532,0.587,0,0.557,1,49,0.409,90.758,0.242,Hip-Hop
0.189,0.858,0,0.0925,0,67,0.0661,141.993,0.704,Hip-Hop
0.00667,0.791,2.21e-05,0.0961,0,41,0.199,155.03,0.259,Hip-Hop
0.0328,0.794,0,0.156,0,68,0.159,86.318,0.567,Hip-Hop
0.152,0.704,0,0.285,0,55,0.375,85.325,0.388,Hip-Hop
0.0317,0.822,0.0009109999999999,0.114,0,77,0.147,73.003,0.523,Hip-Hop
0.00821,0.829,0.0014,0.0829,1,75,0.0369,119.993,0.45,Hip-Hop
0.0719,0.706,0.0313,0.327,1,56,0.0566,87.474,0.295,Hip-Hop
0.0421,0.531,0,0.12,0,73,0.0305,89.917,0.103,Hip-Hop
0.0559999999999999,0.532,0,0.704,1,50,0.351,86.585,0.206,Hip-Hop
0.173,0.656,0,0.837,1,65,0.363,125.882,0.314,Hip-Hop
0.0535,0.23,0.000156,0.644,0,49,0.337,173.442,0.588,Hip-Hop
0.562,0.674,0.0843,0.0894,1,57,0.0384,159.981,0.494,Hip-Hop
0.586,0.732,1.81e-05,0.104,0,70,0.0378,125.015,0.715,Hip-Hop
0.632,0.737,0,0.104,1,72,0.0785,99.955,0.147,Hip-Hop
0.0253,0.347,5.7e-05,0.305,1,57,0.363,86.397,0.137,Hip-Hop
0.291,0.767,0.0257,0.086,0,62,0.0413,105.969,0.72,Hip-Hop
0.106,0.707,0,0.0708,0,65,0.107,159.924,0.689,Hip-Hop
0.158,0.655,0,0.289,0,53,0.417,172.176,0.462,Hip-Hop
0.187,0.84,1.94e-05,0.249,1,61,0.0975,110.048,0.318,Hip-Hop
0.58,0.741,0,0.103,0,57,0.21,95.101,0.49,Hip-Hop
0.114,0.839,0.00134,0.176,0,51,0.203,95.986,0.434,Hip-Hop
0.332,0.78,0,0.361,1,61,0.325,80.55,0.423,Hip-Hop
0.0125,0.359,0,0.0823,1,56,0.129,139.698,0.33,Hip-Hop
0.0119,0.674,0,0.103,1,67,0.0334,124.952,0.464,Hip-Hop
0.698,0.73,1.63e-05,0.152,1,64,0.324,90.039,0.751,Hip-Hop
0.0649,0.626,0,0.106,1,50,0.344,159.936,0.635,Hip-Hop
0.104,0.551,0,0.173,0,59,0.4,87.993,0.353,Hip-Hop
0.326,0.572,0,0.106,0,60,0.423,119.995,0.445,Hip-Hop
0.0792,0.676,0,0.11,0,58,0.0436,90.934,0.185,Hip-Hop
0.14,0.427,7.34e-05,0.602,1,51,0.205,171.793,0.578,Hip-Hop
0.296,0.53,0,0.297,0,53,0.074,154.159,0.725,Hip-Hop
0.188,0.828,0,0.356,0,55,0.0933,114.006,0.155,Hip-Hop
0.0347,0.706,0,0.276,0,66,0.0813,132.98,0.205,Hip-Hop
0.551,0.784,0.000607,0.0899,0,63,0.0632,81.676,0.715,Hip-Hop
1.7e-05,0.69,0.0431,0.152,1,57,0.221,91.376,0.357,Hip-Hop
0.206,0.664,6.26e-06,0.554,0,55,0.339,84.994,0.719,Hip-Hop
0.067,0.777,5.59e-05,0.0953,0,49,0.325,76.94,0.582,Hip-Hop
0.00225,0.879,0,0.242,1,66,0.611,140.028,0.844,Hip-Hop
0.0294,0.918,7.9e-06,0.191,1,67,0.269,97.044,0.608,Hip-Hop
0.063,0.688,0,0.108,0,70,0.13,186.066,0.854,Hip-Hop
0.537,0.705,0,0.226,1,58,0.0349,129.999,0.653,Hip-Hop
0.0299,0.663,1.23e-06,0.145,0,55,0.0955,120.977,0.326,Hip-Hop
0.33,0.865,0,0.109,0,49,0.132,120.049,0.518,Hip-Hop
0.0248,0.641,0,0.205,1,53,0.105,160.018,0.527,Hip-Hop
0.0055,0.597,0,0.218,1,48,0.476,90.089,0.445,Hip-Hop
0.0271,0.89,3.58e-06,0.157,0,68,0.26,140.041,0.425,Hip-Hop
0.0182,0.698,0,0.122,0,56,0.0333,123.053,0.355,Hip-Hop
0.525,0.722,0.000494,0.105,0,60,0.229,95.014,0.655,Hip-Hop
0.00266,0.754,0,0.146,1,50,0.0517,135.094,0.278,Hip-Hop
0.0157,0.368,0,0.0694,1,76,0.0823,170.033,0.181,Hip-Hop
0.218,0.641,0,0.449,1,51,0.161,129.765,0.693,Hip-Hop
0.266,0.715,2.07e-06,0.228,1,56,0.199,129.537,0.64,Hip-Hop
0.371,0.964,0,0.0938,0,62,0.0844,116.041,0.612,Hip-Hop
0.0891,0.784,0,0.326,0,61,0.225,133.938,0.504,Hip-Hop
0.124,0.863,0,0.143,1,68,0.239,132.054,0.832,Hip-Hop
0.0355,0.782,0,0.0615,0,68,0.341,150.055,0.749,Hip-Hop
0.0348,0.715,0,0.112,1,50,0.26,152.957,0.409,Hip-Hop
0.0226,0.644,0,0.232,0,59,0.0626,149.986,0.465,Hip-Hop
0.0891,0.763,0,0.169,1,57,0.225,142.149,0.709,Hip-Hop
0.0196,0.841,0,0.137,1,51,0.426,83.222,0.559,Hip-Hop
0.0175,0.781,0,0.102,0,55,0.164,146.03,0.352,Hip-Hop
0.227,0.835,6.44e-06,0.287,0,52,0.124,132.868,0.708,Hip-Hop
0.000633,0.725,0.00417,0.109,0,64,0.324,77.161,0.219,Hip-Hop
0.0416,0.898,0,0.253,0,58,0.275,132.066,0.414,Hip-Hop
0.172,0.644,0,0.285,0,62,0.0469,169.98,0.887,Hip-Hop
0.174,0.758,1.5e-05,0.0914,0,57,0.123,140.078,0.0481,Hip-Hop
0.00719,0.81,2.1e-05,0.321,1,51,0.0975,87.019,0.388,Hip-Hop
0.0597,0.765,0.000458,0.129,1,71,0.0361,97.04,0.284,Hip-Hop
0.0664,0.448,0,0.0983,0,46,0.164,167.712,0.347,Hip-Hop
0.0191,0.561,0.0019199999999999,0.377,0,50,0.397,149.567,0.384,Hip-Hop
0.00589,0.884,0,0.154,1,76,0.0977,107.059,0.489,Hip-Hop
0.371,0.855,0,0.109,0,78,0.169,122.078,0.49,Hip-Hop
0.076,0.78,0,0.202,0,44,0.214,120.069,0.262,Hip-Hop
0.0216,0.556,0,0.453,0,52,0.357,139.974,0.544,Hip-Hop
0.00642,0.857,0.0002569999999999,0.104,0,59,0.323,106.888,0.293,Hip-Hop
0.499,0.903,0,0.125,1,59,0.116,129.958,0.517,Hip-Hop
0.0078,0.886,2.07e-05,0.0714,0,59,0.287,76.469,0.707,Hip-Hop
0.207,0.851,0,0.117,0,54,0.0752,153.223,0.799,Hip-Hop
